County,County Code,Year,source,State,Deaths caused by All other drug-induced causes,Deaths caused by Drug poisonings (overdose) Homicide (X85),Deaths caused by Drug poisonings (overdose) Suicide (X60-X64),Deaths caused by Drug poisonings (overdose) Undetermined (Y10-Y14),Deaths caused by Drug poisonings (overdose) Unintentional (X40-X44)
Freestone County,48161.0,2010.0,"Underlying Cause of Death, 2010.txt",TX,,,,,
Freestone County,48161.0,2011.0,"Underlying Cause of Death, 2011.txt",TX,,,,,
Freestone County,48161.0,2012.0,"Underlying Cause of Death, 2012.txt",TX,,,,,
Freestone County,48161.0,2013.0,"Underlying Cause of Death, 2013.txt",TX,,,,,
Freestone County,48161.0,2014.0,"Underlying Cause of Death, 2014.txt",TX,,,,,
Freestone County,48161.0,2015.0,"Underlying Cause of Death, 2015.txt",TX,,,,,
Fremont County,8043.0,2003.0,"Underlying Cause of Death, 2003.txt",CO,,,,,
Fremont County,8043.0,2004.0,"Underlying Cause of Death, 2004.txt",CO,,,,,
Fremont County,8043.0,2005.0,"Underlying Cause of Death, 2005.txt",CO,,,,,
Fremont County,8043.0,2006.0,"Underlying Cause of Death, 2006.txt",CO,,,,,
Fremont County,8043.0,2007.0,"Underlying Cause of Death, 2007.txt",CO,,,,,
Fremont County,8043.0,2008.0,"Underlying Cause of Death, 2008.txt",CO,,,,,
Fremont County,8043.0,2009.0,"Underlying Cause of Death, 2009.txt",CO,,,,,
Fremont County,8043.0,2010.0,"Underlying Cause of Death, 2010.txt",CO,,,,,
Fremont County,8043.0,2011.0,"Underlying Cause of Death, 2011.txt",CO,,,,,
Fremont County,8043.0,2012.0,"Underlying Cause of Death, 2012.txt",CO,,,,,
Fremont County,8043.0,2013.0,"Underlying Cause of Death, 2013.txt",CO,,,,,
Fremont County,8043.0,2014.0,"Underlying Cause of Death, 2014.txt",CO,,,,,
Fremont County,8043.0,2015.0,"Underlying Cause of Death, 2015.txt",CO,,,,,
Fremont County,16043.0,2003.0,"Underlying Cause of Death, 2003.txt",ID,,,,,
Fremont County,16043.0,2004.0,"Underlying Cause of Death, 2004.txt",ID,,,,,
Fremont County,16043.0,2005.0,"Underlying Cause of Death, 2005.txt",ID,,,,,
Fremont County,16043.0,2006.0,"Underlying Cause of Death, 2006.txt",ID,,,,,
Fremont County,16043.0,2007.0,"Underlying Cause of Death, 2007.txt",ID,,,,,
Fremont County,16043.0,2008.0,"Underlying Cause of Death, 2008.txt",ID,,,,,
Fremont County,16043.0,2009.0,"Underlying Cause of Death, 2009.txt",ID,,,,,
Fremont County,16043.0,2010.0,"Underlying Cause of Death, 2010.txt",ID,,,,,
Fremont County,16043.0,2011.0,"Underlying Cause of Death, 2011.txt",ID,,,,,
Fremont County,16043.0,2012.0,"Underlying Cause of Death, 2012.txt",ID,,,,,
Fremont County,16043.0,2013.0,"Underlying Cause of Death, 2013.txt",ID,,,,,
Fremont County,16043.0,2014.0,"Underlying Cause of Death, 2014.txt",ID,,,,,
Fremont County,16043.0,2015.0,"Underlying Cause of Death, 2015.txt",ID,,,,,
Fremont County,19071.0,2003.0,"Underlying Cause of Death, 2003.txt",IA,,,,,
Fremont County,19071.0,2004.0,"Underlying Cause of Death, 2004.txt",IA,,,,,
Fremont County,19071.0,2005.0,"Underlying Cause of Death, 2005.txt",IA,,,,,
Fremont County,19071.0,2006.0,"Underlying Cause of Death, 2006.txt",IA,,,,,
Fremont County,19071.0,2007.0,"Underlying Cause of Death, 2007.txt",IA,,,,,
Fremont County,19071.0,2008.0,"Underlying Cause of Death, 2008.txt",IA,,,,,
Fremont County,19071.0,2009.0,"Underlying Cause of Death, 2009.txt",IA,,,,,
Fremont County,19071.0,2010.0,"Underlying Cause of Death, 2010.txt",IA,,,,,
Fremont County,19071.0,2011.0,"Underlying Cause of Death, 2011.txt",IA,,,,,
Fremont County,19071.0,2012.0,"Underlying Cause of Death, 2012.txt",IA,,,,,
Fremont County,19071.0,2013.0,"Underlying Cause of Death, 2013.txt",IA,,,,,
Fremont County,19071.0,2014.0,"Underlying Cause of Death, 2014.txt",IA,,,,,
Fremont County,19071.0,2015.0,"Underlying Cause of Death, 2015.txt",IA,,,,,
Fremont County,56013.0,2003.0,"Underlying Cause of Death, 2003.txt",WY,,,,,
Fremont County,56013.0,2004.0,"Underlying Cause of Death, 2004.txt",WY,,,,,
Fremont County,56013.0,2005.0,"Underlying Cause of Death, 2005.txt",WY,,,,,
Fremont County,56013.0,2006.0,"Underlying Cause of Death, 2006.txt",WY,,,,,
Fremont County,56013.0,2007.0,"Underlying Cause of Death, 2007.txt",WY,,,,,
Fremont County,56013.0,2008.0,"Underlying Cause of Death, 2008.txt",WY,,,,,
Fremont County,56013.0,2009.0,"Underlying Cause of Death, 2009.txt",WY,,,,,
Fremont County,56013.0,2010.0,"Underlying Cause of Death, 2010.txt",WY,,,,,
Fremont County,56013.0,2011.0,"Underlying Cause of Death, 2011.txt",WY,,,,,
Fremont County,56013.0,2012.0,"Underlying Cause of Death, 2012.txt",WY,,,,,
Fremont County,56013.0,2013.0,"Underlying Cause of Death, 2013.txt",WY,,,,,
Fremont County,56013.0,2014.0,"Underlying Cause of Death, 2014.txt",WY,,,,,
Fremont County,56013.0,2015.0,"Underlying Cause of Death, 2015.txt",WY,,,,,10
Fresno County,6019.0,2003.0,"Underlying Cause of Death, 2003.txt",CA,18.0,,,,66.0
Fresno County,6019.0,2004.0,"Underlying Cause of Death, 2004.txt",CA,11.0,,,,85.0
Fresno County,6019.0,2005.0,"Underlying Cause of Death, 2005.txt",CA,12.0,,10.0,,73.0
Fresno County,6019.0,2006.0,"Underlying Cause of Death, 2006.txt",CA,11.0,,,,87.0
Fresno County,6019.0,2007.0,"Underlying Cause of Death, 2007.txt",CA,,,20.0,,70.0
Fresno County,6019.0,2008.0,"Underlying Cause of Death, 2008.txt",CA,,,11.0,,82.0
Fresno County,6019.0,2009.0,"Underlying Cause of Death, 2009.txt",CA,,,,,101.0
Fresno County,6019.0,2010.0,"Underlying Cause of Death, 2010.txt",CA,,,,,96.0
Fresno County,6019.0,2011.0,"Underlying Cause of Death, 2011.txt",CA,,,13.0,,76.0
Fresno County,6019.0,2012.0,"Underlying Cause of Death, 2012.txt",CA,,,,,67.0
Fresno County,6019.0,2013.0,"Underlying Cause of Death, 2013.txt",CA,,,16.0,,72.0
Fresno County,6019.0,2014.0,"Underlying Cause of Death, 2014.txt",CA,,,17.0,,111.0
Fresno County,6019.0,2015.0,"Underlying Cause of Death, 2015.txt",CA,11,,15,,126
Frio County,48163.0,2003.0,"Underlying Cause of Death, 2003.txt",TX,,,,,
Frio County,48163.0,2004.0,"Underlying Cause of Death, 2004.txt",TX,,,,,
Frio County,48163.0,2005.0,"Underlying Cause of Death, 2005.txt",TX,,,,,
Frio County,48163.0,2006.0,"Underlying Cause of Death, 2006.txt",TX,,,,,
Frio County,48163.0,2007.0,"Underlying Cause of Death, 2007.txt",TX,,,,,
Frio County,48163.0,2008.0,"Underlying Cause of Death, 2008.txt",TX,,,,,
Frio County,48163.0,2009.0,"Underlying Cause of Death, 2009.txt",TX,,,,,
Frio County,48163.0,2010.0,"Underlying Cause of Death, 2010.txt",TX,,,,,
Frio County,48163.0,2011.0,"Underlying Cause of Death, 2011.txt",TX,,,,,
Frio County,48163.0,2012.0,"Underlying Cause of Death, 2012.txt",TX,,,,,
Frio County,48163.0,2013.0,"Underlying Cause of Death, 2013.txt",TX,,,,,
Frio County,48163.0,2014.0,"Underlying Cause of Death, 2014.txt",TX,,,,,
Frio County,48163.0,2015.0,"Underlying Cause of Death, 2015.txt",TX,,,,,
Frontier County,31063.0,2003.0,"Underlying Cause of Death, 2003.txt",NE,,,,,
Frontier County,31063.0,2004.0,"Underlying Cause of Death, 2004.txt",NE,,,,,
Frontier County,31063.0,2005.0,"Underlying Cause of Death, 2005.txt",NE,,,,,
Frontier County,31063.0,2006.0,"Underlying Cause of Death, 2006.txt",NE,,,,,
Frontier County,31063.0,2007.0,"Underlying Cause of Death, 2007.txt",NE,,,,,
Frontier County,31063.0,2008.0,"Underlying Cause of Death, 2008.txt",NE,,,,,
Frontier County,31063.0,2009.0,"Underlying Cause of Death, 2009.txt",NE,,,,,
Frontier County,31063.0,2010.0,"Underlying Cause of Death, 2010.txt",NE,,,,,
Frontier County,31063.0,2011.0,"Underlying Cause of Death, 2011.txt",NE,,,,,
Frontier County,31063.0,2012.0,"Underlying Cause of Death, 2012.txt",NE,,,,,
Frontier County,31063.0,2013.0,"Underlying Cause of Death, 2013.txt",NE,,,,,
Frontier County,31063.0,2014.0,"Underlying Cause of Death, 2014.txt",NE,,,,,
Frontier County,31063.0,2015.0,"Underlying Cause of Death, 2015.txt",NE,,,,,
Fulton County,5049.0,2003.0,"Underlying Cause of Death, 2003.txt",AR,,,,,
Fulton County,5049.0,2004.0,"Underlying Cause of Death, 2004.txt",AR,,,,,
Fulton County,5049.0,2005.0,"Underlying Cause of Death, 2005.txt",AR,,,,,
Fulton County,5049.0,2006.0,"Underlying Cause of Death, 2006.txt",AR,,,,,
Fulton County,5049.0,2007.0,"Underlying Cause of Death, 2007.txt",AR,,,,,
Fulton County,5049.0,2008.0,"Underlying Cause of Death, 2008.txt",AR,,,,,
Fulton County,5049.0,2009.0,"Underlying Cause of Death, 2009.txt",AR,,,,,
Fulton County,5049.0,2010.0,"Underlying Cause of Death, 2010.txt",AR,,,,,
Fulton County,5049.0,2011.0,"Underlying Cause of Death, 2011.txt",AR,,,,,
Fulton County,5049.0,2012.0,"Underlying Cause of Death, 2012.txt",AR,,,,,
Fulton County,5049.0,2013.0,"Underlying Cause of Death, 2013.txt",AR,,,,,
Fulton County,5049.0,2014.0,"Underlying Cause of Death, 2014.txt",AR,,,,,
Fulton County,5049.0,2015.0,"Underlying Cause of Death, 2015.txt",AR,,,,,
Fulton County,13121.0,2003.0,"Underlying Cause of Death, 2003.txt",GA,13.0,,,,62.0
Fulton County,13121.0,2004.0,"Underlying Cause of Death, 2004.txt",GA,11.0,,14.0,,53.0
Fulton County,13121.0,2005.0,"Underlying Cause of Death, 2005.txt",GA,10.0,,12.0,,79.0
Fulton County,13121.0,2006.0,"Underlying Cause of Death, 2006.txt",GA,12.0,,,,75.0
Fulton County,13121.0,2007.0,"Underlying Cause of Death, 2007.txt",GA,,,,,91.0
Fulton County,13121.0,2008.0,"Underlying Cause of Death, 2008.txt",GA,12.0,,19.0,,94.0
Fulton County,13121.0,2009.0,"Underlying Cause of Death, 2009.txt",GA,,,10.0,,68.0
Fulton County,13121.0,2010.0,"Underlying Cause of Death, 2010.txt",GA,10.0,,18.0,,91.0
Fulton County,13121.0,2011.0,"Underlying Cause of Death, 2011.txt",GA,,,12.0,,83.0
Fulton County,13121.0,2012.0,"Underlying Cause of Death, 2012.txt",GA,,,17.0,,75.0
Fulton County,13121.0,2013.0,"Underlying Cause of Death, 2013.txt",GA,,,22.0,,96.0
Fulton County,13121.0,2014.0,"Underlying Cause of Death, 2014.txt",GA,,,14.0,,122.0
Fulton County,13121.0,2015.0,"Underlying Cause of Death, 2015.txt",GA,,,,,139
Fulton County,17057.0,2003.0,"Underlying Cause of Death, 2003.txt",IL,,,,,
Fulton County,17057.0,2004.0,"Underlying Cause of Death, 2004.txt",IL,,,,,
Fulton County,17057.0,2005.0,"Underlying Cause of Death, 2005.txt",IL,,,,,
Fulton County,17057.0,2006.0,"Underlying Cause of Death, 2006.txt",IL,,,,,
Fulton County,17057.0,2007.0,"Underlying Cause of Death, 2007.txt",IL,,,,,
Fulton County,17057.0,2008.0,"Underlying Cause of Death, 2008.txt",IL,,,,,
Fulton County,17057.0,2009.0,"Underlying Cause of Death, 2009.txt",IL,,,,,
Fulton County,17057.0,2010.0,"Underlying Cause of Death, 2010.txt",IL,,,,,
Fulton County,17057.0,2011.0,"Underlying Cause of Death, 2011.txt",IL,,,,,
Fulton County,17057.0,2012.0,"Underlying Cause of Death, 2012.txt",IL,,,,,
Fulton County,17057.0,2013.0,"Underlying Cause of Death, 2013.txt",IL,,,,,
Fulton County,17057.0,2014.0,"Underlying Cause of Death, 2014.txt",IL,,,,,
Fulton County,17057.0,2015.0,"Underlying Cause of Death, 2015.txt",IL,,,,,
Fulton County,18049.0,2003.0,"Underlying Cause of Death, 2003.txt",IN,,,,,
Fulton County,18049.0,2004.0,"Underlying Cause of Death, 2004.txt",IN,,,,,
Fulton County,18049.0,2005.0,"Underlying Cause of Death, 2005.txt",IN,,,,,
Fulton County,18049.0,2006.0,"Underlying Cause of Death, 2006.txt",IN,,,,,
Fulton County,18049.0,2007.0,"Underlying Cause of Death, 2007.txt",IN,,,,,
Fulton County,18049.0,2008.0,"Underlying Cause of Death, 2008.txt",IN,,,,,
Fulton County,18049.0,2009.0,"Underlying Cause of Death, 2009.txt",IN,,,,,
Fulton County,18049.0,2010.0,"Underlying Cause of Death, 2010.txt",IN,,,,,
Fulton County,18049.0,2011.0,"Underlying Cause of Death, 2011.txt",IN,,,,,
Fulton County,18049.0,2012.0,"Underlying Cause of Death, 2012.txt",IN,,,,,
Fulton County,18049.0,2013.0,"Underlying Cause of Death, 2013.txt",IN,,,,,
Fulton County,18049.0,2014.0,"Underlying Cause of Death, 2014.txt",IN,,,,,
Fulton County,18049.0,2015.0,"Underlying Cause of Death, 2015.txt",IN,,,,,
Fulton County,21075.0,2003.0,"Underlying Cause of Death, 2003.txt",KY,,,,,
Fulton County,21075.0,2004.0,"Underlying Cause of Death, 2004.txt",KY,,,,,
Fulton County,21075.0,2005.0,"Underlying Cause of Death, 2005.txt",KY,,,,,
Fulton County,21075.0,2006.0,"Underlying Cause of Death, 2006.txt",KY,,,,,
Fulton County,21075.0,2007.0,"Underlying Cause of Death, 2007.txt",KY,,,,,
Fulton County,21075.0,2008.0,"Underlying Cause of Death, 2008.txt",KY,,,,,
Fulton County,21075.0,2009.0,"Underlying Cause of Death, 2009.txt",KY,,,,,
Fulton County,21075.0,2010.0,"Underlying Cause of Death, 2010.txt",KY,,,,,
Fulton County,21075.0,2011.0,"Underlying Cause of Death, 2011.txt",KY,,,,,
Fulton County,21075.0,2012.0,"Underlying Cause of Death, 2012.txt",KY,,,,,
Fulton County,21075.0,2013.0,"Underlying Cause of Death, 2013.txt",KY,,,,,
Fulton County,21075.0,2014.0,"Underlying Cause of Death, 2014.txt",KY,,,,,
Fulton County,21075.0,2015.0,"Underlying Cause of Death, 2015.txt",KY,,,,,
Fulton County,36035.0,2003.0,"Underlying Cause of Death, 2003.txt",NY,,,,,
Fulton County,36035.0,2004.0,"Underlying Cause of Death, 2004.txt",NY,,,,,
Fulton County,36035.0,2005.0,"Underlying Cause of Death, 2005.txt",NY,,,,,
Fulton County,36035.0,2006.0,"Underlying Cause of Death, 2006.txt",NY,,,,,
Fulton County,36035.0,2007.0,"Underlying Cause of Death, 2007.txt",NY,,,,,
Fulton County,36035.0,2008.0,"Underlying Cause of Death, 2008.txt",NY,,,,,
Fulton County,36035.0,2009.0,"Underlying Cause of Death, 2009.txt",NY,,,,,
Fulton County,36035.0,2010.0,"Underlying Cause of Death, 2010.txt",NY,,,,,
Fulton County,36035.0,2011.0,"Underlying Cause of Death, 2011.txt",NY,,,,,
Fulton County,36035.0,2012.0,"Underlying Cause of Death, 2012.txt",NY,,,,,
Fulton County,36035.0,2013.0,"Underlying Cause of Death, 2013.txt",NY,,,,,
Fulton County,36035.0,2014.0,"Underlying Cause of Death, 2014.txt",NY,,,,,
Fulton County,36035.0,2015.0,"Underlying Cause of Death, 2015.txt",NY,,,,,
Fulton County,39051.0,2003.0,"Underlying Cause of Death, 2003.txt",OH,,,,,
Fulton County,39051.0,2004.0,"Underlying Cause of Death, 2004.txt",OH,,,,,
Fulton County,39051.0,2005.0,"Underlying Cause of Death, 2005.txt",OH,,,,,
Fulton County,39051.0,2006.0,"Underlying Cause of Death, 2006.txt",OH,,,,,
Fulton County,39051.0,2007.0,"Underlying Cause of Death, 2007.txt",OH,,,,,
Fulton County,39051.0,2008.0,"Underlying Cause of Death, 2008.txt",OH,,,,,
Fulton County,39051.0,2009.0,"Underlying Cause of Death, 2009.txt",OH,,,,,
Fulton County,39051.0,2010.0,"Underlying Cause of Death, 2010.txt",OH,,,,,
Fulton County,39051.0,2011.0,"Underlying Cause of Death, 2011.txt",OH,,,,,
Fulton County,39051.0,2012.0,"Underlying Cause of Death, 2012.txt",OH,,,,,
Fulton County,39051.0,2013.0,"Underlying Cause of Death, 2013.txt",OH,,,,,
Fulton County,39051.0,2014.0,"Underlying Cause of Death, 2014.txt",OH,,,,,
Fulton County,39051.0,2015.0,"Underlying Cause of Death, 2015.txt",OH,,,,,
Fulton County,42057.0,2003.0,"Underlying Cause of Death, 2003.txt",PA,,,,,
Fulton County,42057.0,2004.0,"Underlying Cause of Death, 2004.txt",PA,,,,,
Fulton County,42057.0,2005.0,"Underlying Cause of Death, 2005.txt",PA,,,,,
Fulton County,42057.0,2006.0,"Underlying Cause of Death, 2006.txt",PA,,,,,
Fulton County,42057.0,2007.0,"Underlying Cause of Death, 2007.txt",PA,,,,,
Fulton County,42057.0,2008.0,"Underlying Cause of Death, 2008.txt",PA,,,,,
Fulton County,42057.0,2009.0,"Underlying Cause of Death, 2009.txt",PA,,,,,
Fulton County,42057.0,2010.0,"Underlying Cause of Death, 2010.txt",PA,,,,,
Fulton County,42057.0,2011.0,"Underlying Cause of Death, 2011.txt",PA,,,,,
Fulton County,42057.0,2012.0,"Underlying Cause of Death, 2012.txt",PA,,,,,
Fulton County,42057.0,2013.0,"Underlying Cause of Death, 2013.txt",PA,,,,,
Fulton County,42057.0,2014.0,"Underlying Cause of Death, 2014.txt",PA,,,,,
Fulton County,42057.0,2015.0,"Underlying Cause of Death, 2015.txt",PA,,,,,
Furnas County,31065.0,2003.0,"Underlying Cause of Death, 2003.txt",NE,,,,,
Furnas County,31065.0,2004.0,"Underlying Cause of Death, 2004.txt",NE,,,,,
Furnas County,31065.0,2005.0,"Underlying Cause of Death, 2005.txt",NE,,,,,
Furnas County,31065.0,2006.0,"Underlying Cause of Death, 2006.txt",NE,,,,,
Furnas County,31065.0,2007.0,"Underlying Cause of Death, 2007.txt",NE,,,,,
Furnas County,31065.0,2008.0,"Underlying Cause of Death, 2008.txt",NE,,,,,
Furnas County,31065.0,2009.0,"Underlying Cause of Death, 2009.txt",NE,,,,,
Furnas County,31065.0,2010.0,"Underlying Cause of Death, 2010.txt",NE,,,,,
Furnas County,31065.0,2011.0,"Underlying Cause of Death, 2011.txt",NE,,,,,
Furnas County,31065.0,2012.0,"Underlying Cause of Death, 2012.txt",NE,,,,,
Furnas County,31065.0,2013.0,"Underlying Cause of Death, 2013.txt",NE,,,,,
Furnas County,31065.0,2014.0,"Underlying Cause of Death, 2014.txt",NE,,,,,
Furnas County,31065.0,2015.0,"Underlying Cause of Death, 2015.txt",NE,,,,,
Gadsden County,12039.0,2003.0,"Underlying Cause of Death, 2003.txt",FL,,,,,
Gadsden County,12039.0,2004.0,"Underlying Cause of Death, 2004.txt",FL,,,,,
Gadsden County,12039.0,2005.0,"Underlying Cause of Death, 2005.txt",FL,,,,,
Gadsden County,12039.0,2006.0,"Underlying Cause of Death, 2006.txt",FL,,,,,
Gadsden County,12039.0,2007.0,"Underlying Cause of Death, 2007.txt",FL,,,,,
Gadsden County,12039.0,2008.0,"Underlying Cause of Death, 2008.txt",FL,,,,,
Gadsden County,12039.0,2009.0,"Underlying Cause of Death, 2009.txt",FL,,,,,
Gadsden County,12039.0,2010.0,"Underlying Cause of Death, 2010.txt",FL,,,,,
Gadsden County,12039.0,2011.0,"Underlying Cause of Death, 2011.txt",FL,,,,,
Gadsden County,12039.0,2012.0,"Underlying Cause of Death, 2012.txt",FL,,,,,
Gadsden County,12039.0,2013.0,"Underlying Cause of Death, 2013.txt",FL,,,,,
Gadsden County,12039.0,2014.0,"Underlying Cause of Death, 2014.txt",FL,,,,,
Gadsden County,12039.0,2015.0,"Underlying Cause of Death, 2015.txt",FL,,,,,
Gage County,31067.0,2003.0,"Underlying Cause of Death, 2003.txt",NE,,,,,
Gage County,31067.0,2004.0,"Underlying Cause of Death, 2004.txt",NE,,,,,
Gage County,31067.0,2005.0,"Underlying Cause of Death, 2005.txt",NE,,,,,
Gage County,31067.0,2006.0,"Underlying Cause of Death, 2006.txt",NE,,,,,
Gage County,31067.0,2007.0,"Underlying Cause of Death, 2007.txt",NE,,,,,
Gage County,31067.0,2008.0,"Underlying Cause of Death, 2008.txt",NE,,,,,
Gage County,31067.0,2009.0,"Underlying Cause of Death, 2009.txt",NE,,,,,
Gage County,31067.0,2010.0,"Underlying Cause of Death, 2010.txt",NE,,,,,
Gage County,31067.0,2011.0,"Underlying Cause of Death, 2011.txt",NE,,,,,
Gage County,31067.0,2012.0,"Underlying Cause of Death, 2012.txt",NE,,,,,
Gage County,31067.0,2013.0,"Underlying Cause of Death, 2013.txt",NE,,,,,
Gage County,31067.0,2014.0,"Underlying Cause of Death, 2014.txt",NE,,,,,
Gage County,31067.0,2015.0,"Underlying Cause of Death, 2015.txt",NE,,,,,
Gaines County,48165.0,2003.0,"Underlying Cause of Death, 2003.txt",TX,,,,,
Gaines County,48165.0,2004.0,"Underlying Cause of Death, 2004.txt",TX,,,,,
Gaines County,48165.0,2005.0,"Underlying Cause of Death, 2005.txt",TX,,,,,
Gaines County,48165.0,2006.0,"Underlying Cause of Death, 2006.txt",TX,,,,,
Gaines County,48165.0,2007.0,"Underlying Cause of Death, 2007.txt",TX,,,,,
Gaines County,48165.0,2008.0,"Underlying Cause of Death, 2008.txt",TX,,,,,
Gaines County,48165.0,2009.0,"Underlying Cause of Death, 2009.txt",TX,,,,,
Gaines County,48165.0,2010.0,"Underlying Cause of Death, 2010.txt",TX,,,,,
Gaines County,48165.0,2011.0,"Underlying Cause of Death, 2011.txt",TX,,,,,
Gaines County,48165.0,2012.0,"Underlying Cause of Death, 2012.txt",TX,,,,,
Gaines County,48165.0,2013.0,"Underlying Cause of Death, 2013.txt",TX,,,,,
Gaines County,48165.0,2014.0,"Underlying Cause of Death, 2014.txt",TX,,,,,
Gaines County,48165.0,2015.0,"Underlying Cause of Death, 2015.txt",TX,,,,,
Galax city,51640.0,2003.0,"Underlying Cause of Death, 2003.txt",VA,,,,,
Galax city,51640.0,2004.0,"Underlying Cause of Death, 2004.txt",VA,,,,,
Galax city,51640.0,2005.0,"Underlying Cause of Death, 2005.txt",VA,,,,,
Galax city,51640.0,2006.0,"Underlying Cause of Death, 2006.txt",VA,,,,,
Galax city,51640.0,2007.0,"Underlying Cause of Death, 2007.txt",VA,,,,,
Galax city,51640.0,2008.0,"Underlying Cause of Death, 2008.txt",VA,,,,,
Galax city,51640.0,2009.0,"Underlying Cause of Death, 2009.txt",VA,,,,,
Galax city,51640.0,2010.0,"Underlying Cause of Death, 2010.txt",VA,,,,,
Galax city,51640.0,2011.0,"Underlying Cause of Death, 2011.txt",VA,,,,,
Galax city,51640.0,2012.0,"Underlying Cause of Death, 2012.txt",VA,,,,,
Galax city,51640.0,2013.0,"Underlying Cause of Death, 2013.txt",VA,,,,,
Galax city,51640.0,2014.0,"Underlying Cause of Death, 2014.txt",VA,,,,,
Galax city,51640.0,2015.0,"Underlying Cause of Death, 2015.txt",VA,,,,,
Gallatin County,17059.0,2003.0,"Underlying Cause of Death, 2003.txt",IL,,,,,
Gallatin County,17059.0,2004.0,"Underlying Cause of Death, 2004.txt",IL,,,,,
Gallatin County,17059.0,2005.0,"Underlying Cause of Death, 2005.txt",IL,,,,,
Gallatin County,17059.0,2006.0,"Underlying Cause of Death, 2006.txt",IL,,,,,
